Averege_Solar,Averege_Humidity,Site_Temperature_Celsius,Crop_Yield_Grain,Crop_Species_Common_Name,Crop_Growing_Season_Year_First,Crop_Growing_Season_Year_Last,Site_Precipitation_mm,Site_Soil_Texture_Name,Site_Soil_pH,Site_Soil_Classification_Name,Site_Soil_Depth_Variable_m,Site_Longitude,Site_Latitude,pH
3771.9709701468432,90.68559814871172,4.730429224064356,1.07,Garden pea,2000,2001,235.0,Clayey loam,6.7,Aridic Argiustoll,,-111.41,47.52,-9999.0
3771.9709701468432,90.68559814871172,4.730429224064356,0.3,Common wheat,2000,2002,235.0,Clayey loam,6.7,Aridic Argiustoll,,-111.41,47.52,-9999.0
3771.9709701468432,90.68559814871172,4.730429224064356,0.53,Common flax,2000,2001,235.0,Clayey loam,6.7,Aridic Argiustoll,,-111.41,47.52,-9999.0
3771.9709701468432,90.68559814871172,4.730429224064356,0.16,Common wheat,2000,2002,235.0,Clayey loam,6.7,Aridic Argiustoll,,-111.41,47.52,-9999.0
3771.9709701468432,90.68559814871172,4.730429224064356,1.03,Common wheat,2000,2001,235.0,Clayey loam,6.7,Aridic Argiustoll,,-111.41,47.52,-9999.0
3771.9709701468432,90.68559814871172,4.730429224064356,0.29,Common wheat,2000,2002,235.0,Clayey loam,6.7,Aridic Argiustoll,,-111.41,47.52,-9999.0
3771.9709701468432,90.68559814871172,4.730429224064356,0.08,Chickpea,2000,2001,235.0,Clayey loam,6.7,Aridic Argiustoll,,-111.41,47.52,-9999.0
3771.9709701468432,90.68559814871172,4.730429224064356,0.17,Common wheat,2000,2002,235.0,Clayey loam,6.7,Aridic Argiustoll,,-111.41,47.52,-9999.0
3771.9709701468432,90.68559814871172,4.730429224064356,0.0,Common sunflower,2000,2001,235.0,Clayey loam,6.7,Aridic Argiustoll,,-111.41,47.52,-9999.0
3771.9709701468432,90.68559814871172,4.730429224064356,0.34,Common wheat,2000,2002,235.0,Clayey loam,6.7,Aridic Argiustoll,,-111.41,47.52,-9999.0
3771.9709701468432,90.68559814871172,4.730429224064356,0.0,Proso millet,2000,2001,235.0,Clayey loam,6.7,Aridic Argiustoll,,-111.41,47.52,-9999.0
3771.9709701468432,90.68559814871172,4.730429224064356,0.27,Common wheat,2000,2002,235.0,Clayey loam,6.7,Aridic Argiustoll,,-111.41,47.52,-9999.0
3771.9709701468432,90.68559814871172,4.730429224064356,1.31,Common wheat,2000,2002,235.0,Clayey loam,6.7,Aridic Argiustoll,,-111.41,47.52,-9999.0
5662.101469779928,90.71728604565115,15.3,1.09,Kidney bean,2000,2000,499.0,Sandy loam,6.7,Verndale,0.25,-94.79,46.36,6.1
5662.101469779928,90.71728604565115,15.3,0.44,Kidney bean,2001,2001,499.0,Sandy loam,6.7,Verndale,0.25,-94.79,46.36,6.1
5662.101469779928,90.71728604565115,15.3,1.2,Kidney bean,2000,2000,499.0,Sandy loam,6.7,Verndale,0.25,-94.79,46.36,6.1
5662.101469779928,90.71728604565115,15.3,0.55,Kidney bean,2001,2001,499.0,Sandy loam,6.7,Verndale,0.25,-94.79,46.36,6.1
5662.101469779928,90.71728604565115,15.3,1.68,Kidney bean,2000,2000,499.0,Sandy loam,6.7,Verndale,0.25,-94.79,46.36,6.1
5662.101469779928,90.71728604565115,15.3,0.62,Kidney bean,2001,2001,499.0,Sandy loam,6.7,Verndale,0.25,-94.79,46.36,6.1
5662.101469779928,90.71728604565115,15.3,1.82,Kidney bean,2000,2000,499.0,Sandy loam,6.7,Verndale,0.25,-94.79,46.36,6.1
5662.101469779928,90.71728604565115,15.3,0.69,Kidney bean,2001,2001,499.0,Sandy loam,6.7,Verndale,0.25,-94.79,46.36,6.1
5662.101469779928,90.71728604565115,15.3,4.87,Soybean,2000,2000,499.0,Sandy loam,6.7,Verndale,0.25,-94.79,46.36,6.1
5662.101469779928,90.71728604565115,15.3,2.88,Soybean,2001,2001,499.0,Sandy loam,6.7,Verndale,0.25,-94.79,46.36,6.1
5662.101469779928,90.71728604565115,15.3,4.85,Soybean,2000,2000,499.0,Sandy loam,6.7,Verndale,0.25,-94.79,46.36,6.1
5662.101469779928,90.71728604565115,15.3,2.81,Soybean,2001,2001,499.0,Sandy loam,6.7,Verndale,0.25,-94.79,46.36,6.1
5662.101469779928,90.71728604565115,15.3,4.62,Soybean,2000,2000,499.0,Sandy loam,6.7,Verndale,0.25,-94.79,46.36,6.1
5662.101469779928,90.71728604565115,15.3,3.01,Soybean,2001,2001,499.0,Sandy loam,6.7,Verndale,0.25,-94.79,46.36,6.1
5662.101469779928,90.71728604565115,15.3,5.16,Soybean,2000,2000,499.0,Sandy loam,6.7,Verndale,0.25,-94.79,46.36,6.1
5662.101469779928,90.71728604565115,15.3,2.97,Soybean,2001,2001,499.0,Sandy loam,6.7,Verndale,0.25,-94.79,46.36,6.1
4091.9473286110497,89.55371682502368,4.0,1.41,Rape,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.29,Rape,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.4,Rape,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.53,Rape,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.54,Rape,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.22,Rape,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.24,Rape,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.36,Rape,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.31,Rape,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.48,Rape,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.13,Rape,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.42,Rape,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.66,Rape,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.48,Rape,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.43,Rape,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.58,Rape,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.31,Rape,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.42,Rape,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.48,Rape,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.59,Rape,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,2.91,Common wheat,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,3.25,Common wheat,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,3.17,Common wheat,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,2.97,Common wheat,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,2.88,Common wheat,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,3.13,Common wheat,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,3.04,Common wheat,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,3.09,Common wheat,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,3.0,Common wheat,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,3.0,Common wheat,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,4.12,Common wheat,2001,2001,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,3.91,Common wheat,2001,2001,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,4.11,Common wheat,2001,2001,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,4.01,Common wheat,2001,2001,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,4.05,Common wheat,2001,2001,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,4.21,Common wheat,2001,2001,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,4.1,Common wheat,2001,2001,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,4.36,Common wheat,2001,2001,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,4.11,Common wheat,2001,2001,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,3.95,Common wheat,2001,2001,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.69,Crambe,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.77,Crambe,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.56,Crambe,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,2.36,Crambe,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.79,Crambe,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.52,Crambe,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.65,Crambe,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.76,Crambe,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.88,Crambe,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,2.03,Crambe,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,0.24,Crambe,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.07,Crambe,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,0.93,Crambe,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,0.98,Crambe,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.3,Crambe,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,0.92,Crambe,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.13,Crambe,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.54,Crambe,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.15,Crambe,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.3,Crambe,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,3.06,Common wheat,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,3.15,Common wheat,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,3.13,Common wheat,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,2.93,Common wheat,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,3.14,Common wheat,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,3.07,Common wheat,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,2.97,Common wheat,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,3.25,Common wheat,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,3.07,Common wheat,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,2.94,Common wheat,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,4.45,Common wheat,2001,2001,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,3.9,Common wheat,2001,2001,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,4.25,Common wheat,2001,2001,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,4.25,Common wheat,2001,2001,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,4.4,Common wheat,2001,2001,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,4.08,Common wheat,2001,2001,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,4.18,Common wheat,2001,2001,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,4.39,Common wheat,2001,2001,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,4.06,Common wheat,2001,2001,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,4.45,Common wheat,2001,2001,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.24,Kidney bean,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,0.97,Kidney bean,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.18,Kidney bean,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.22,Kidney bean,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.13,Kidney bean,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,0.82,Kidney bean,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.1,Kidney bean,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,0.99,Kidney bean,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,0.76,Kidney bean,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.33,Kidney bean,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.52,Kidney bean,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.04,Kidney bean,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.88,Kidney bean,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,2.11,Kidney bean,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.98,Kidney bean,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.91,Kidney bean,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,2.02,Kidney bean,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,2.14,Kidney bean,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,2.01,Kidney bean,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,1.83,Kidney bean,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,3.36,Common wheat,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,3.09,Common wheat,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,3.46,Common wheat,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,2.92,Common wheat,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,3.04,Common wheat,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,2.95,Common wheat,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,3.46,Common wheat,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,3.47,Common wheat,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,2.76,Common wheat,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,3.32,Common wheat,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,4.28,Common wheat,2001,2001,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,4.01,Common wheat,2001,2001,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,4.09,Common wheat,2001,2001,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,4.09,Common wheat,2001,2001,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,4.06,Common wheat,2001,2001,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,4.23,Common wheat,2001,2001,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,4.45,Common wheat,2001,2001,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,4.32,Common wheat,2001,2001,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,3.99,Common wheat,2001,2001,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,4.25,Common wheat,2001,2001,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,2.34,Garden pea,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,2.15,Garden pea,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,2.55,Garden pea,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,2.58,Garden pea,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,2.66,Garden pea,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,2.53,Garden pea,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,2.3,Garden pea,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,2.61,Garden pea,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,3.05,Garden pea,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,2.55,Garden pea,1999,1999,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,2.94,Garden pea,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,3.44,Garden pea,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,3.39,Garden pea,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,2.84,Garden pea,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,3.24,Garden pea,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,3.47,Garden pea,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,3.74,Garden pea,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
4091.9473286110497,89.55371682502368,4.0,2.89,Garden pea,2000,2000,409.0,Silty loam,6.1,Pachic Haplustoll (Wilton),0.08,-100.57,46.46,7.3
